Sl. No,Field Name,Field Type,Example
3769,breadcrumbs,list,"['Men', 'Designers', 'Loro Piana', 'Shoes', 'Loafers']"
3770,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f4/P00522546.jpg
3771,brand_name,string,Loro Piana
3772,product_name,string,Summer Walk suede loafers
3773,product_price,string,€ 690
3774,product_id,string,P00522546
3775,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
3776,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f4/P00522546_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f4/P00522546_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f4/P00522546_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f4/P00522546_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f4/P00522546_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f4/P00522546_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f4/P00522546.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f4/P00522546_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f4/P00522546_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f4/P00522546_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f4/P00522546_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f4/P00522546_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f4/P00522546_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3777,breadcrumbs,list,"['Men', 'Designers', 'Moncler', 'Shoes', 'Boots', 'Hiking boots']"
3777,breadcrumbs,list,"['Men', 'Designers', 'Loro Piana', 'Shoes', 'Boots', 'Ankle boots']"
3778,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/87/P00483622.jpg
3779,brand_name,string,Moncler
3780,product_name,string,Vancouver tricolored-sole boots
3781,product_price,string,€ 430
3782,product_id,string,P00483622
3783,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
3784,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/87/P00483622_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/87/P00483622_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/87/P00483622_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/87/P00483622_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/87/P00483622_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/87/P00483622_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/87/P00483622.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/87/P00483622_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/87/P00483622_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/87/P00483622_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/87/P00483622_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/87/P00483622_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/87/P00483622_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3786,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b2/P00522549.jpg
3787,brand_name,string,Loro Piana
3788,product_name,string,Open Walk suede ankle boots
3789,product_price,string,€ 775
3790,product_id,string,P00522549
3791,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
3792,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b2/P00522549_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b2/P00522549_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b2/P00522549_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b2/P00522549_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b2/P00522549_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b2/P00522549_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b2/P00522549.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b2/P00522549_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b2/P00522549_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b2/P00522549_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b2/P00522549_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b2/P00522549_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b2/P00522549_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3793,breadcrumbs,list,"['Men', 'Designers', 'Loro Piana', 'Shoes', 'Loafers']"
3794,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00440523.jpg
3795,brand_name,string,Loro Piana
3796,product_name,string,Summer Walk suede loafers
3797,product_price,string,€ 690
3798,product_id,string,P00440523
3799,Sizes,list,"['EU 38.5', 'EU 39', 'EU 39.5', 'EU 40', 'EU 40.5', 'EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 45.5', 'EU 46', 'EU 46.5', 'EU 47', 'EU 47.5', 'EU 48']"
3800,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00440523_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00440523_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00440523_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00440523_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00440523_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00440523_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00440523.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00440523_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00440523_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00440523_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00440523_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00440523_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00440523_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8d/P00440523_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2e/P00440470.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/76/P00670483.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3801,breadcrumbs,list,"['Men', 'Designers', 'Loro Piana', 'Shoes', 'Loafers']"
3802,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00544950.jpg
3803,brand_name,string,Loro Piana
3804,product_name,string,Summer Walk Sprint linen loafers
3805,product_price,string,€ 639
3806,product_id,string,P00544950
3807,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
3808,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00544950_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00544950_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00544950_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00544950_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00544950_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00544950_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00544950.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00544950_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00544950_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00544950_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00544950_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00544950_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00544950_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3809,breadcrumbs,list,"['Men', 'Designers', 'Givenchy', 'Shoes', 'Sneakers', 'Designer sneakers']"
3810,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00550984.jpg
3811,brand_name,string,Givenchy
3812,product_name,string,Giv 1 croc-effect leather sneakers
3813,product_price,string,€ 755
3814,product_id,string,P00550984
3815,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
3816,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00550984_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00550984_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00550984_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00550984_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00550984_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00550984_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00550984.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00550984_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00550984_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00550984_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00550984_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00550984_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00550984_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3817,breadcrumbs,list,"['Men', 'Designers', 'Loro Piana', 'Shoes', 'Loafers']"
3818,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/19/P00490130.jpg
3819,brand_name,string,Loro Piana
3820,product_name,string,Open Walk suede ankle boots
3821,product_price,string,€ 695
3822,product_id,string,P00490130
3823,Sizes,list,"['EU 38.5', 'EU 39', 'EU 39.5', 'EU 40', 'EU 40.5', 'EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 45.5', 'EU 46', 'EU 46.5', 'EU 47', 'EU 47.5', 'EU 48']"
3824,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/19/P00490130_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/19/P00490130_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/19/P00490130_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/19/P00490130_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/19/P00490130_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/19/P00490130_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/19/P00490130.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/19/P00490130_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/19/P00490130_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/19/P00490130_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/19/P00490130_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/19/P00490130_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/19/P00490130_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/19/P00490130_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/66/P00440459.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3825,breadcrumbs,list,"['Men', 'Designers', 'Givenchy', 'Shoes', 'Derby Shoes']"
3826,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00606733.jpg
3827,brand_name,string,Givenchy
3828,product_name,string,Leather Derby shoes
3829,product_price,string,€ 669
3830,product_id,string,P00606733
3831,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
3832,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00606733_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00606733_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00606733_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00606733_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00606733_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00606733_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00606733.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00606733_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00606733_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00606733_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00606733_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00606733_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b7/P00606733_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b7/P00606733_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8b/P00606738.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3833,breadcrumbs,list,"['Men', 'Designers', 'New Balance', 'Shoes', 'Sneakers', 'Sports sneakers']"
3834,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00970180.jpg
3835,brand_name,string,New Balance
3836,product_name,string,1906A embroidered sneakers
3837,product_price,string,€ 160
3838,product_id,string,P00970180
3839,Sizes,list,"['US 6.5 / EU 39.5', 'US 7 / EU 40', 'US 7.5 / EU 40.5', 'US 8 / EU 41.5', 'US 8.5 / EU 42', 'US 9 / EU 42.5', 'US 9.5 / EU 43', 'US 10 / EU 44', 'US 10.5 / EU 44.5', 'US 11 / EU 45', 'US 11.5 / EU 45.5', 'US 12 / EU 46.5', 'US 13 / EU 47.5']"
3840,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00970180_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00970180_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00970180_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00970180_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00970180_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00970180_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00970180.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00970180_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00970180_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00970180_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00970180_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00970180_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00970180_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3841,breadcrumbs,list,"['Men', 'Designers', 'Hoka One One', 'Shoes', 'Sneakers', 'Sports sneakers']"
3842,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/69/P00983684.jpg
3843,brand_name,string,Hoka One One
3844,product_name,string,x Satisfy Mafate Speed 4 Lite sneakers
3845,product_price,string,€ 230
3846,product_id,string,P00983684
3847,Sizes,list,"['US 5 / EU 37 1/3', 'US 6 / EU 38 2/3', 'US 7 / EU 40', 'US 8 / EU 41 1/3', 'US 9 / EU 42 2/3', 'US 10 / EU 44', 'US 11 / EU 45 1/3', 'US 12 / EU 46 2/3']"
3848,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/69/P00983684_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/69/P00983684_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/69/P00983684_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/69/P00983684_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/69/P00983684_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/69/P00983684_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/69/P00983684.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/69/P00983684_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/69/P00983684_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/69/P00983684_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/69/P00983684_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/69/P00983684_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/69/P00983684_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3849,breadcrumbs,list,"['Men', 'Designers', 'Givenchy', 'Shoes', 'Boots', 'Ankle boots']"
3850,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/32/P00634693.jpg
3851,brand_name,string,Givenchy
3852,product_name,string,Leather boots with 4G buckle
3853,product_price,string,€ 925
3854,product_id,string,P00634693
3855,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45']"
3856,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/32/P00634693_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/32/P00634693_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/32/P00634693_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/32/P00634693_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/32/P00634693_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/32/P00634693_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/32/P00634693.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/32/P00634693_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/32/P00634693_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/32/P00634693_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/32/P00634693_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/32/P00634693_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/32/P00634693_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/32/P00634693_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7a/P00634675.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b4/P00634692.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3857,breadcrumbs,list,"['Men', 'Designers', 'Hoka One One', 'Shoes', 'Sneakers', 'Sports sneakers']"
3858,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00983685.jpg
3859,brand_name,string,Hoka One One
3860,product_name,string,x Satisfy Mafate Speed 4 Lite sneakers
3861,product_price,string,€ 230
3862,product_id,string,P00983685
3863,Sizes,list,"['US 5 / EU 37 1/3', 'US 6 / EU 38 2/3', 'US 7 / EU 40', 'US 8 / EU 41 1/3', 'US 9 / EU 42 2/3', 'US 10 / EU 44', 'US 11 / EU 45 1/3', 'US 12 / EU 46 2/3']"
3864,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00983685_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00983685_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00983685_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00983685_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00983685_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00983685_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00983685.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00983685_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00983685_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00983685_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00983685_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00983685_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/66/P00983685_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/66/P00983685_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/aa/P00952192.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7a/P00952199.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3865,breadcrumbs,list,"['Men', 'Designers', 'The Row', 'Shoes', 'Loafers']"
3866,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00835943.jpg
3867,brand_name,string,The Row
3868,product_name,string,Soft leather loafers
3869,product_price,string,"€ 1,225"
3870,product_id,string,P00835943
3871,Sizes,list,"['EU 40', 'EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 45.5', 'EU 46']"
